year,precipitation,observed_boxcox_streamflow,modelled_boxcox_streamflow,gauge,streamflow_model,objective_function,optimiser
2003,913.81388241,NA,41.492545875842005,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2004,1308.57119367,69.5338606189686,63.8480573492367,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2005,881.31128568,NA,39.65189048229549,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2006,1697.69257323,NA,85.88440022919747,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2007,1419.17979552,57.676117607599906,70.11193593281843,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2008,1183.15458464,40.51519106513776,56.74558612919695,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2009,880.67420377,NA,39.61581188022214,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2010,1697.8238849,66.32646029857808,85.8918365437673,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2011,1615.06186061,89.9412804763205,81.20493821205314,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2012,828.237664,40.36627028591083,36.64627684434975,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2013,1297.91872171,38.78504362827909,63.24479693497943,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2014,1310.71487222,67.6062776490394,63.96945606447983,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1959,1287.75009277,NA,62.66893691548516,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1960,1117.59482754,NA,53.03286963629709,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1961,659.58965211,NA,27.095566557874932,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1962,1132.91305987,NA,53.9003568523441,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1963,1219.41488883,NA,58.799044192431296,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1964,1335.34365939,NA,65.36420943254144,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1965,934.52353389,NA,42.665354413568785,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1966,890.01394455,NA,40.144730694581725,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1967,1108.82302788,NA,52.536113620142864,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1968,1388.56990508,NA,68.37846634545068,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1969,1058.21009562,NA,49.669851328493486,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1970,1239.22813883,NA,59.921088871808706,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1971,1373.59589852,69.72329210928393,67.53047298799491,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1972,1418.72883265,75.54081580012122,70.08639736210101,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1973,1918.76145338,84.47183131833293,98.40375779540892,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1974,1418.23369083,95.50573131029778,70.05835697273186,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1975,1511.7407583,79.09306724596178,75.35375815824649,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1976,1500.21072531,95.85223389561112,74.70080055818212,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1977,1246.86391177,73.80648122889042,60.35351052904621,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1978,946.15659292,44.98546278493792,43.32414648400119,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1979,1603.84675065,86.29338607949182,80.56981502196616,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1980,909.03741323,42.65249492906887,41.22204924735306,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1981,1578.67962053,68.00930000612983,79.144574617371,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
